ithaID,phen_id,type,subtype,name
2885,33,Unknown,NA,N/A
2886,33,Unknown,NA,N/A
2887,33,Unknown,NA,N/A
2888,33,Unknown,NA,N/A
2889,33,Unknown,NA,N/A
2890,33,Unknown,NA,N/A
2891,33,Unknown,NA,N/A
2892,33,Unknown,NA,N/A
2893,33,Unknown,NA,N/A
2894,33,Unknown,NA,N/A
2895,33,Unknown,NA,N/A
2896,33,Unknown,NA,N/A
2897,33,Unknown,NA,N/A
2898,33,Unknown,NA,N/A
2899,33,Unknown,NA,N/A
2900,33,Unknown,NA,N/A
2901,33,Unknown,NA,N/A
2902,33,Unknown,NA,N/A
2903,33,Unknown,NA,N/A
2904,33,Unknown,NA,N/A
2905,33,Unknown,NA,N/A
2906,33,Unknown,NA,N/A
2907,33,Unknown,NA,N/A
2908,33,Unknown,NA,N/A
2909,33,Unknown,NA,N/A
2910,33,Unknown,NA,N/A
2911,33,Unknown,NA,N/A
2915,33,Unknown,NA,N/A
2917,33,Unknown,NA,N/A
2918,33,Unknown,NA,N/A
2919,33,Unknown,NA,N/A
2920,33,Unknown,NA,N/A
2921,33,Unknown,NA,N/A
2922,33,Unknown,NA,N/A
2923,33,Unknown,NA,N/A
2924,33,Unknown,NA,N/A
2925,33,Unknown,NA,N/A
2926,33,Unknown,NA,N/A
2927,33,Unknown,NA,N/A
2928,33,Unknown,NA,N/A
2929,33,Unknown,NA,N/A
2930,33,Unknown,NA,N/A
2931,33,Unknown,NA,N/A
2932,33,Unknown,NA,N/A
2933,33,Unknown,NA,N/A
2934,33,Unknown,NA,N/A
2935,33,Unknown,NA,N/A
2936,33,Unknown,NA,N/A
2937,33,Unknown,NA,N/A
2938,33,Unknown,NA,N/A
2939,33,Unknown,NA,N/A
2940,33,Unknown,NA,N/A
2941,33,Unknown,NA,N/A
2942,33,Unknown,NA,N/A
2943,33,Unknown,NA,N/A
2944,33,Unknown,NA,N/A
2945,33,Unknown,NA,N/A
2946,33,Unknown,NA,N/A
2947,33,Unknown,NA,N/A
2948,33,Unknown,NA,N/A
2949,33,Unknown,NA,N/A
2950,33,Unknown,NA,N/A
2952,33,Unknown,NA,N/A
2953,33,Unknown,NA,N/A
2956,33,Unknown,NA,N/A
2957,33,Unknown,NA,N/A
2967,33,Unknown,NA,N/A
2970,33,Unknown,NA,N/A
2971,33,Unknown,NA,N/A
2977,33,Unknown,NA,N/A
2980,33,Unknown,NA,N/A
2982,33,Unknown,NA,N/A
2987,33,Unknown,NA,N/A
2988,33,Unknown,NA,N/A
2989,33,Unknown,NA,N/A
2996,33,Unknown,NA,N/A
3002,33,Unknown,NA,N/A
3003,33,Unknown,NA,N/A
3015,33,Unknown,NA,N/A
3016,33,Unknown,NA,N/A
3024,33,Unknown,NA,N/A
3026,33,Unknown,NA,N/A
3028,33,Unknown,NA,N/A
3029,33,Unknown,NA,N/A
3033,33,Unknown,NA,N/A
3036,33,Unknown,NA,N/A
3037,33,Unknown,NA,N/A
3039,33,Unknown,NA,N/A
3040,33,Unknown,NA,N/A
3041,33,Unknown,NA,N/A
3042,33,Unknown,NA,N/A
3048,33,Unknown,NA,N/A
3058,33,Unknown,NA,N/A
3059,33,Unknown,NA,N/A
3060,33,Unknown,NA,N/A
3061,33,Unknown,NA,N/A
3064,33,Unknown,NA,N/A
3065,33,Unknown,NA,N/A
3070,33,Unknown,NA,N/A
3072,33,Unknown,NA,N/A
3075,33,Unknown,NA,N/A
3076,33,Unknown,NA,N/A
3081,33,Unknown,NA,N/A
3082,33,Unknown,NA,N/A
3083,33,Unknown,NA,N/A
3084,33,Unknown,NA,N/A
3085,33,Unknown,NA,N/A
3086,33,Unknown,NA,N/A
3087,33,Unknown,NA,N/A
3088,33,Unknown,NA,N/A
3089,33,Unknown,NA,N/A
3090,33,Unknown,NA,N/A
3091,33,Unknown,NA,N/A
3092,33,Unknown,NA,N/A
3093,33,Unknown,NA,N/A
3094,33,Unknown,NA,N/A
3095,33,Unknown,NA,N/A
3096,33,Unknown,NA,N/A
3097,33,Unknown,NA,N/A
3098,33,Unknown,NA,N/A
3099,33,Unknown,NA,N/A
3101,33,Unknown,NA,N/A
3102,33,Unknown,NA,N/A
3103,33,Unknown,NA,N/A
3104,33,Unknown,NA,N/A
3105,33,Unknown,NA,N/A
3106,33,Unknown,NA,N/A
3107,33,Unknown,NA,N/A
3108,33,Unknown,NA,N/A
3109,33,Unknown,NA,N/A
3110,33,Unknown,NA,N/A
3111,33,Unknown,NA,N/A
3112,33,Unknown,NA,N/A
3113,33,Unknown,NA,N/A
3114,33,Unknown,NA,N/A
3115,33,Unknown,NA,N/A
3116,33,Unknown,NA,N/A
3117,33,Unknown,NA,N/A
3118,33,Unknown,NA,N/A
3119,33,Unknown,NA,N/A
3120,33,Unknown,NA,N/A
3121,33,Unknown,NA,N/A
3122,33,Unknown,NA,N/A
3123,33,Unknown,NA,N/A
3124,33,Unknown,NA,N/A
3125,33,Unknown,NA,N/A
3126,33,Unknown,NA,N/A
3127,33,Unknown,NA,N/A
3128,33,Unknown,NA,N/A
3129,33,Unknown,NA,N/A
3130,33,Unknown,NA,N/A
3131,33,Unknown,NA,N/A
3132,33,Unknown,NA,N/A
3134,33,Unknown,NA,N/A
3135,33,Unknown,NA,N/A
3136,33,Unknown,NA,N/A
3137,33,Unknown,NA,N/A
3138,33,Unknown,NA,N/A
3139,33,Unknown,NA,N/A
3143,33,Unknown,NA,N/A
3144,33,Unknown,NA,N/A
3145,33,Unknown,NA,N/A
3146,33,Unknown,NA,N/A
3149,33,Unknown,NA,N/A
3150,33,Unknown,NA,N/A
3151,33,Unknown,NA,N/A
3152,33,Unknown,NA,N/A
3153,33,Unknown,NA,N/A
3154,33,Unknown,NA,N/A
3155,33,Unknown,NA,N/A
3156,33,Unknown,NA,N/A
3157,33,Unknown,NA,N/A
3158,33,Unknown,NA,N/A
3159,33,Unknown,NA,N/A
3160,33,Unknown,NA,N/A
3161,33,Unknown,NA,N/A
3162,33,Unknown,NA,N/A
3163,33,Unknown,NA,N/A
3164,33,Unknown,NA,N/A
3165,33,Unknown,NA,N/A
3166,33,Unknown,NA,N/A
3167,33,Unknown,NA,N/A
3168,33,Unknown,NA,N/A
3169,33,Unknown,NA,N/A
3170,33,Unknown,NA,N/A
3171,33,Unknown,NA,N/A
3172,33,Unknown,NA,N/A
3173,33,Unknown,NA,N/A
3174,33,Unknown,NA,N/A
3176,33,Unknown,NA,N/A
3177,33,Unknown,NA,N/A
3178,33,Unknown,NA,N/A
3179,33,Unknown,NA,N/A
3180,33,Unknown,NA,N/A
3181,33,Unknown,NA,N/A
3182,33,Unknown,NA,N/A
3183,33,Unknown,NA,N/A
3184,33,Unknown,NA,N/A
3185,33,Unknown,NA,N/A
3186,33,Unknown,NA,N/A
3187,33,Unknown,NA,N/A
3188,33,Unknown,NA,N/A
3189,33,Unknown,NA,N/A
3190,33,Unknown,NA,N/A
3191,33,Unknown,NA,N/A
3192,33,Unknown,NA,N/A
3193,33,Unknown,NA,N/A
3194,33,Unknown,NA,N/A
3195,33,Unknown,NA,N/A
3196,33,Unknown,NA,N/A
3197,33,Unknown,NA,N/A
3198,33,Unknown,NA,N/A
3199,33,Unknown,NA,N/A
3200,33,Unknown,NA,N/A
3202,33,Unknown,NA,N/A
3203,33,Unknown,NA,N/A
3204,33,Unknown,NA,N/A
3205,33,Unknown,NA,N/A
3206,33,Unknown,NA,N/A
3207,33,Unknown,NA,N/A
3208,33,Unknown,NA,N/A
3209,33,Unknown,NA,N/A
3210,33,Unknown,NA,N/A
3211,33,Unknown,NA,N/A
3212,33,Unknown,NA,N/A
3213,33,Unknown,NA,N/A
3216,33,Unknown,NA,N/A
3218,33,Unknown,NA,N/A
3219,33,Unknown,NA,N/A
3220,33,Unknown,NA,N/A
3221,33,Unknown,NA,N/A
3222,33,Unknown,NA,N/A
3223,33,Unknown,NA,N/A
3227,33,Unknown,NA,N/A
3228,33,Unknown,NA,N/A
3229,33,Unknown,NA,N/A
3230,33,Unknown,NA,N/A
3231,33,Unknown,NA,N/A
3235,33,Unknown,NA,N/A
3240,33,Unknown,NA,N/A
3241,33,Unknown,NA,N/A
3242,33,Unknown,NA,N/A
3243,33,Unknown,NA,N/A
3245,33,Unknown,NA,N/A
3246,33,Unknown,NA,N/A
3247,33,Unknown,NA,N/A
3248,33,Unknown,NA,N/A
3250,33,Unknown,NA,N/A
3251,33,Unknown,NA,N/A
3254,33,Unknown,NA,N/A
3256,33,Unknown,NA,N/A
3257,33,Unknown,NA,N/A
3259,33,Unknown,NA,N/A
3260,33,Unknown,NA,N/A
3261,33,Unknown,NA,N/A
3263,33,Unknown,NA,N/A
3264,33,Unknown,NA,N/A
3265,33,Unknown,NA,N/A
3266,33,Unknown,NA,N/A
3267,33,Unknown,NA,N/A
3272,33,Unknown,NA,N/A
3282,33,Unknown,NA,N/A
3285,33,Unknown,NA,N/A
3287,33,Unknown,NA,N/A
3288,33,Unknown,NA,N/A
3290,33,Unknown,NA,N/A
3291,33,Unknown,NA,N/A
3300,33,Unknown,NA,N/A
3301,33,Unknown,NA,N/A
3302,33,Unknown,NA,N/A
3303,33,Unknown,NA,N/A
3304,33,Unknown,NA,N/A
3309,33,Unknown,NA,N/A
3310,33,Unknown,NA,N/A
3312,33,Unknown,NA,N/A
3313,33,Unknown,NA,N/A
3314,33,Unknown,NA,N/A
3315,33,Unknown,NA,N/A
3316,33,Unknown,NA,N/A
3318,33,Unknown,NA,N/A
3319,33,Unknown,NA,N/A
3320,33,Unknown,NA,N/A
3321,33,Unknown,NA,N/A
3325,33,Unknown,NA,N/A
3328,33,Unknown,NA,N/A
3329,33,Unknown,NA,N/A
3330,33,Unknown,NA,N/A
3331,33,Unknown,NA,N/A
3332,33,Unknown,NA,N/A
3333,33,Unknown,NA,N/A
3334,33,Unknown,NA,N/A
3335,33,Unknown,NA,N/A
3337,33,Unknown,NA,N/A
3338,33,Unknown,NA,N/A
3339,33,Unknown,NA,N/A
3342,33,Unknown,NA,N/A
3343,33,Unknown,NA,N/A
3346,33,Unknown,NA,N/A
3347,33,Unknown,NA,N/A
3350,33,Unknown,NA,N/A
3352,33,Unknown,NA,N/A
3353,33,Unknown,NA,N/A
3354,33,Unknown,NA,N/A
3355,33,Unknown,NA,N/A
3356,33,Unknown,NA,N/A
3357,33,Unknown,NA,N/A
3359,33,Unknown,NA,N/A
3365,33,Unknown,NA,N/A
3371,33,Unknown,NA,N/A
3375,33,Unknown,NA,N/A
3376,33,Unknown,NA,N/A
3378,33,Unknown,NA,N/A
3380,33,Unknown,NA,N/A
3381,33,Unknown,NA,N/A
3396,33,Unknown,NA,N/A
3397,33,Unknown,NA,N/A
3401,33,Unknown,NA,N/A
3405,33,Unknown,NA,N/A
3406,33,Unknown,NA,N/A
3409,33,Unknown,NA,N/A
3410,33,Unknown,NA,N/A
3411,33,Unknown,NA,N/A
3412,33,Unknown,NA,N/A
3413,33,Unknown,NA,N/A
3414,33,Unknown,NA,N/A
3415,33,Unknown,NA,N/A
3416,33,Unknown,NA,N/A
3429,33,Unknown,NA,N/A
3432,33,Unknown,NA,N/A
3433,33,Unknown,NA,N/A
3442,33,Unknown,NA,N/A
3445,33,Unknown,NA,N/A
3446,33,Unknown,NA,N/A
3447,33,Unknown,NA,N/A
3448,33,Unknown,NA,N/A
3449,33,Unknown,NA,N/A
3450,33,Unknown,NA,N/A
3451,33,Unknown,NA,N/A
3456,33,Unknown,NA,N/A
3458,33,Unknown,NA,N/A
3465,33,Unknown,NA,N/A
3466,33,Unknown,NA,N/A
3468,33,Unknown,NA,N/A
3470,33,Unknown,NA,N/A
3472,33,Unknown,NA,N/A
3481,33,Unknown,NA,N/A
3485,33,Unknown,NA,N/A
3490,33,Unknown,NA,N/A
3491,33,Unknown,NA,N/A
3492,33,Unknown,NA,N/A
3493,33,Unknown,NA,N/A
3494,33,Unknown,NA,N/A
3495,33,Unknown,NA,N/A
3504,33,Unknown,NA,N/A
3506,33,Unknown,NA,N/A
3515,33,Unknown,NA,N/A
3517,33,Unknown,NA,N/A
3521,33,Unknown,NA,N/A
3523,33,Unknown,NA,N/A
3524,33,Unknown,NA,N/A
3532,33,Unknown,NA,N/A
3533,33,Unknown,NA,N/A
3534,33,Unknown,NA,N/A
3535,33,Unknown,NA,N/A
3536,33,Unknown,NA,N/A
3537,33,Unknown,NA,N/A
3538,33,Unknown,NA,N/A
3539,33,Unknown,NA,N/A
3540,33,Unknown,NA,N/A
3543,33,Unknown,NA,N/A
3547,33,Unknown,NA,N/A
3549,33,Unknown,NA,N/A
3550,33,Unknown,NA,N/A
3551,33,Unknown,NA,N/A
3552,33,Unknown,NA,N/A
3556,33,Unknown,NA,N/A
3559,33,Unknown,NA,N/A
3566,33,Unknown,NA,N/A
3567,33,Unknown,NA,N/A
3569,33,Unknown,NA,N/A
3573,33,Unknown,NA,N/A
3574,33,Unknown,NA,N/A
3575,33,Unknown,NA,N/A
3576,33,Unknown,NA,N/A
3579,33,Unknown,NA,N/A
3580,33,Unknown,NA,N/A
3581,33,Unknown,NA,N/A
3582,33,Unknown,NA,N/A
3591,33,Unknown,NA,N/A
3596,33,Unknown,NA,N/A
3599,33,Unknown,NA,N/A
3606,33,Unknown,NA,N/A
3611,33,Unknown,NA,N/A
3614,33,Unknown,NA,N/A
3618,33,Unknown,NA,N/A
3623,33,Unknown,NA,N/A
3626,33,Unknown,NA,N/A
3629,33,Unknown,NA,N/A
3631,33,Unknown,NA,N/A
3633,33,Unknown,NA,N/A
3634,33,Unknown,NA,N/A
3635,33,Unknown,NA,N/A
3637,33,Unknown,NA,N/A
3638,33,Unknown,NA,N/A
3639,33,Unknown,NA,N/A
3640,33,Unknown,NA,N/A
3644,33,Unknown,NA,N/A
3651,33,Unknown,NA,N/A
3653,33,Unknown,NA,N/A
3657,33,Unknown,NA,N/A
3668,33,Unknown,NA,N/A
3670,33,Unknown,NA,N/A
3671,33,Unknown,NA,N/A
3674,33,Unknown,NA,N/A
3683,33,Unknown,NA,N/A
3686,33,Unknown,NA,N/A
3687,33,Unknown,NA,N/A
3688,33,Unknown,NA,N/A
3689,33,Unknown,NA,N/A
3693,33,Unknown,NA,N/A
3694,33,Unknown,NA,N/A
3695,33,Unknown,NA,N/A
3696,33,Unknown,NA,N/A
3698,33,Unknown,NA,N/A
3705,33,Unknown,NA,N/A
3706,33,Unknown,NA,N/A
3709,33,Unknown,NA,N/A
3713,33,Unknown,NA,N/A
3715,33,Unknown,NA,N/A
3716,33,Unknown,NA,N/A
3717,33,Unknown,NA,N/A
3718,33,Unknown,NA,N/A
3720,33,Unknown,NA,N/A
3721,33,Unknown,NA,N/A
3722,33,Unknown,NA,N/A
3723,33,Unknown,NA,N/A
3724,33,Unknown,NA,N/A
3725,33,Unknown,NA,N/A
3729,33,Unknown,NA,N/A
3730,33,Unknown,NA,N/A
3731,33,Unknown,NA,N/A
3733,33,Unknown,NA,N/A
3734,33,Unknown,NA,N/A
3736,33,Unknown,NA,N/A
3738,33,Unknown,NA,N/A
3740,33,Unknown,NA,N/A
3745,33,Unknown,NA,N/A
3747,33,Unknown,NA,N/A
3748,33,Unknown,NA,N/A
3752,33,Unknown,NA,N/A
3753,33,Unknown,NA,N/A
3755,33,Unknown,NA,N/A
3761,33,Unknown,NA,N/A
3762,33,Unknown,NA,N/A
3764,33,Unknown,NA,N/A
3766,33,Unknown,NA,N/A
3768,33,Unknown,NA,N/A
3769,33,Unknown,NA,N/A
3770,33,Unknown,NA,N/A
3771,33,Unknown,NA,N/A
3779,33,Unknown,NA,N/A
3787,33,Unknown,NA,N/A
3790,33,Unknown,NA,N/A
3794,33,Unknown,NA,N/A
3798,33,Unknown,NA,N/A
3799,33,Unknown,NA,N/A
3810,33,Unknown,NA,N/A
3813,33,Unknown,NA,N/A
3817,33,Unknown,NA,N/A
3820,33,Unknown,NA,N/A
3827,33,Unknown,NA,N/A
3832,33,Unknown,NA,N/A
3841,33,Unknown,NA,N/A
3845,33,Unknown,NA,N/A
3848,33,Unknown,NA,N/A
3849,33,Unknown,NA,N/A
3850,33,Unknown,NA,N/A
3851,33,Unknown,NA,N/A
3855,33,Unknown,NA,N/A
3859,33,Unknown,NA,N/A
3861,33,Unknown,NA,N/A
3863,33,Unknown,NA,N/A
3865,33,Unknown,NA,N/A
3867,33,Unknown,NA,N/A
3868,33,Unknown,NA,N/A
3869,33,Unknown,NA,N/A
3870,33,Unknown,NA,N/A
3873,33,Unknown,NA,N/A
3881,33,Unknown,NA,N/A
3884,33,Unknown,NA,N/A
3885,33,Unknown,NA,N/A
3886,33,Unknown,NA,N/A
3897,33,Unknown,NA,N/A
3898,33,Unknown,NA,N/A
3899,33,Unknown,NA,N/A
3911,33,Unknown,NA,N/A
3913,33,Unknown,NA,N/A
3917,33,Unknown,NA,N/A
3922,33,Unknown,NA,N/A
3925,33,Unknown,NA,N/A
3927,33,Unknown,NA,N/A
3928,33,Unknown,NA,N/A
3929,33,Unknown,NA,N/A
3930,33,Unknown,NA,N/A
3931,33,Unknown,NA,N/A
3932,33,Unknown,NA,N/A
3933,33,Unknown,NA,N/A
3934,33,Unknown,NA,N/A
3937,33,Unknown,NA,N/A
3938,33,Unknown,NA,N/A
3939,33,Unknown,NA,N/A
876,35,Structural Hb,NA,Silent Hb
1030,35,Structural Hb,NA,Silent Hb
1079,35,Structural Hb,NA,Silent Hb
1371,35,Structural Hb,NA,Silent Hb
2299,35,Structural Hb,NA,Silent Hb
2303,35,Structural Hb,NA,Silent Hb
2304,35,Structural Hb,NA,Silent Hb
2386,35,Structural Hb,NA,Silent Hb
2490,35,Structural Hb,NA,Silent Hb
2537,35,Structural Hb,NA,Silent Hb
2963,35,Structural Hb,NA,Silent Hb
2972,35,Structural Hb,NA,Silent Hb
2973,35,Structural Hb,NA,Silent Hb
2978,35,Structural Hb,NA,Silent Hb
2979,35,Structural Hb,NA,Silent Hb
2981,35,Structural Hb,NA,Silent Hb
2983,35,Structural Hb,NA,Silent Hb
2984,35,Structural Hb,NA,Silent Hb
2985,35,Structural Hb,NA,Silent Hb
2994,35,Structural Hb,NA,Silent Hb
2998,35,Structural Hb,NA,Silent Hb
3000,35,Structural Hb,NA,Silent Hb
3001,35,Structural Hb,NA,Silent Hb
3004,35,Structural Hb,NA,Silent Hb
3005,35,Structural Hb,NA,Silent Hb
3009,35,Structural Hb,NA,Silent Hb
3035,35,Structural Hb,NA,Silent Hb
3317,35,Structural Hb,NA,Silent Hb
3379,35,Structural Hb,NA,Silent Hb
3392,35,Structural Hb,NA,Silent Hb
3482,35,Structural Hb,NA,Silent Hb
3487,35,Structural Hb,NA,Silent Hb
3587,35,Structural Hb,NA,Silent Hb
3624,35,Structural Hb,NA,Silent Hb
3788,35,Structural Hb,NA,Silent Hb
